date,AAPL,MSFT,NVDA,GOOGL,AMZN,TSLA,JPM,XOM,JNJ,V,PG,005930.KS,000660.KS,035420.KS,GLD,IYR,EFA,EEM,IWM,SPY,AGG,TLT
2025-11-27,359.7285,660.5334,477.6888,135.4434,141.0119,247.2259,198.4394,152.6664,261.1852,462.9234,183.8184,97911.9457,243582.1753,387454.185,219.121,124.3734,109.0578,53.6884,324.4853,703.2808,129.1498,134.7312
2025-11-28,365.3355,659.9377,455.568,138.7591,143.2259,258.4062,197.4704,150.231,262.2373,458.4575,182.1056,96830.8641,249485.9973,388133.1197,218.8242,124.7716,107.9448,54.2616,327.6319,707.1984,128.6773,133.7292
2025-12-01,361.566,649.7536,450.7602,135.0889,139.0392,247.0215,192.3206,147.2908,258.7862,449.1928,182.7558,93429.1831,245040.2785,390863.2415,218.246,123.0172,106.6494,53.1926,317.9452,693.804,128.6581,133.2929
2025-12-02,358.3505,646.0832,446.9704,134.6645,140.1611,250.0616,188.8724,146.2824,261.1227,448.2028,180.2725,93528.8319,244831.8343,395073.9913,219.8002,122.7969,106.2525,52.702,318.1727,691.6338,129.0319,133.1785
2025-12-03,366.1356,656.278,457.8819,136.5832,141.8811,264.5921,189.2698,145.2311,263.1414,445.894,178.9635,93612.6648,247272.2982,393723.8134,218.7639,121.2505,105.6032,52.8128,319.1519,693.5032,128.1692,133.7085
2025-12-04,363.7291,664.9711,449.3913,137.4867,140.6951,261.4273,188.0238,148.4982,261.7252,445.3828,182.4212,98011.0575,242352.6001,405288.1249,220.976,120.0955,105.5392,53.1736,316.6439,694.9432,128.553,131.5259
2025-12-05,357.8017,650.5936,448.2987,132.0279,138.7698,258.2934,185.2129,147.6905,261.8327,440.1541,181.9201,95211.4251,238515.8809,388575.1217,222.3892,118.8841,103.6971,52.5667,313.0279,685.8146,129.1277,131.7985
2025-12-08,351.9023,639.422,445.4329,130.3752,137.0312,241.8718,180.4772,143.4462,258.6592,438.3408,183.7352,93052.3683,232270.4389,368190.9602,222.6791,118.4819,103.07,51.8433,308.0611,674.0392,129.3187,132.2432
2025-12-09,354.4447,647.8533,443.4378,131.2769,138.5226,248.1327,182.314,142.4619,260.1791,437.8659,184.415,93580.9109,239781.8125,359968.5159,224.1672,118.1587,102.0108,51.7325,311.2552,678.3517,129.9415,134.2832
2025-12-10,359.5485,647.7241,452.9563,131.1971,138.7789,245.0114,181.7175,143.6998,262.5017,433.1439,184.6866,97774.1413,236702.3393,367246.2383,222.6191,120.4419,101.9961,51.9114,308.9575,681.1912,130.4388,132.5526
2025-12-11,364.113,644.6828,446.6455,130.6976,137.8538,250.454,181.8039,140.8663,261.2966,429.6006,181.3962,96145.4864,233722.6308,359559.0255,225.4582,122.5101,102.3425,52.5985,305.1536,681.3752,130.0538,132.1621
2025-12-12,357.1482,638.8038,426.7037,127.407,134.5561,235.9616,178.3031,139.6416,258.3405,419.78,179.9445,97510.0242,244815.2946,350194.6695,226.2861,119.4046,102.0246,51.83,298.0146,669.234,130.0725,131.5993
2025-12-15,370.8344,654.6051,433.6007,131.7472,139.5843,244.552,180.2232,139.2901,262.2332,427.6531,182.5318,97609.1007,250921.398,356502.1012,227.5736,120.9438,102.5427,53.0011,306.2313,682.4098,129.967,132.8456
2025-12-16,356.2141,625.2433,405.1045,128.8836,138.7249,226.5189,174.8361,135.8943,254.5475,421.1619,180.6574,94156.439,247218.0369,342840.9112,227.9369,119.1073,100.9496,52.1312,291.4342,661.8705,130.2602,133.1214
2025-12-17,354.2067,619.4383,396.2613,128.8599,135.4091,225.6949,174.1404,135.9005,253.2177,414.5939,184.1969,96194.9661,246275.467,346979.6985,228.398,117.9706,99.8139,51.5812,290.2228,659.6234,130.546,135.3158
2025-12-18,370.5125,631.2068,426.5848,133.6449,137.0792,237.7354,178.9048,134.9726,252.2952,422.1979,187.4917,96783.4856,251861.4616,356775.7327,226.9342,122.6942,100.7079,53.0521,293.9147,674.8979,131.1132,134.0785
2025-12-19,370.6432,629.594,423.7278,135.032,136.5692,254.4659,175.0301,133.7322,252.586,422.9162,188.3516,95100.7235,250424.2747,354589.3689,224.2849,119.5539,100.6064,52.2236,296.4896,674.0968,130.6959,134.5115
2025-12-22,376.6643,626.6992,414.9611,134.2901,139.9196,259.5655,178.1166,133.0358,252.5636,422.0755,190.4145,95125.1191,243712.0362,360519.6208,223.5457,119.6875,101.1373,52.7832,298.5347,676.1109,130.8217,135.5466
2025-12-23,370.1329,627.7296,419.827,131.2107,136.2815,258.7927,176.1559,131.9082,248.5205,416.4948,190.3115,95214.8023,233144.966,343485.2083,225.9699,118.7233,100.9529,52.9275,293.6566,667.9597,130.5509,136.398
2025-12-24,375.1784,630.8835,438.391,131.8008,143.3822,280.6292,179.4462,134.7367,248.9024,417.7436,192.6813,94925.6715,232878.462,355798.8472,224.959,119.0812,101.4186,54.0355,302.6759,678.0871,130.869,138.5818
2025-12-25,369.5944,615.2669,438.3893,131.2993,145.8557,284.1546,178.0006,133.0646,243.2129,416.8998,190.5705,94302.9048,227581.3458,347949.1611,223.7167,117.3466,102.2762,53.5011,298.9331,669.0985,131.5669,139.007
2025-12-26,371.8102,618.5858,440.9183,131.8307,141.519,277.6411,176.0037,130.4212,243.2871,419.6674,188.102,93332.6707,228899.7577,342963.7821,224.1855,115.9298,102.1689,54.2935,294.4613,671.2584,131.717,138.2097
2025-12-29,371.3206,605.2627,450.7592,134.0637,143.2436,283.5911,177.5809,129.5918,241.5188,415.516,188.0206,91325.3327,225412.7283,343397.9022,221.0024,116.108,102.6958,55.4406,290.3981,672.5638,131.9747,139.1368
2025-12-30,367.3423,592.1793,441.0603,133.5674,142.7105,280.3315,176.1802,126.6098,240.0803,411.9348,186.6294,90556.7267,221015.3623,343459.6249,221.3234,116.915,102.7591,54.4854,285.7635,665.3698,131.2481,140.0179
2025-12-31,374.4066,602.1095,439.6818,134.7522,143.5404,292.5279,176.9437,126.9577,243.1783,409.7528,187.9339,93909.3687,219862.4928,346680.1867,222.5062,116.0599,104.3621,54.1396,294.3409,672.0548,131.582,139.0226
2026-01-01,373.9901,584.9535,429.1916,131.0547,137.4443,290.7435,175.8213,127.2918,240.0632,405.5796,188.0164,94019.2029,217959.191,344305.4881,225.0277,115.0373,103.8937,53.4628,289.7118,662.2709,132.004,138.255
2026-01-02,371.9503,575.7334,425.6884,129.9281,136.9259,273.5287,174.1376,128.2325,236.7568,405.8883,187.4976,92092.1604,212706.5866,340704.7391,225.4552,115.7006,104.0722,53.2859,285.564,657.7687,132.2334,137.518
2026-01-05,375.06,582.3949,427.8317,133.4533,136.2231,269.5991,172.3307,130.3627,239.3349,398.2057,185.5944,90527.898,212553.1962,336737.4574,226.7504,117.4353,104.0802,53.6694,283.3575,657.8943,132.3192,137.5749
2026-01-06,377.6922,582.8205,434.0974,132.055,137.9517,282.9535,173.1543,128.1741,237.3839,394.9057,185.6934,90746.6826,211484.5187,345142.8283,225.781,116.5734,103.7681,53.5717,282.8061,655.3209,132.7652,137.6431
2026-01-07,375.4141,586.4039,420.9619,131.7106,140.0247,293.1827,175.4172,125.2224,240.369,395.1593,187.5842,92063.6165,206555.9219,353633.1515,224.5305,118.1798,104.7167,53.2654,281.6419,658.9403,133.0312,138.1881
2026-01-08,372.9475,594.1161,433.1448,132.9207,139.8914,290.9967,177.7465,124.1863,242.6099,405.6689,186.852,91351.5122,208514.8983,347580.8715,220.8618,116.66,105.9137,52.8528,283.5447,665.825,133.8506,135.7083
2026-01-09,379.1758,588.2968,423.18,134.8009,143.4864,285.885,177.0026,123.7307,244.6857,406.2702,188.0468,92979.9544,201712.0706,350122.2527,224.2341,117.7458,106.5623,52.2204,282.29,664.0644,133.2969,136.6593
2026-01-12,383.0897,587.0162,416.6297,134.1956,146.4684,281.3321,178.9229,121.9537,242.8743,406.3968,186.6246,92275.371,208803.7334,342914.8794,223.2484,115.6667,105.0258,51.6301,280.5725,660.5539,133.292,137.0656
2026-01-13,381.5102,582.7599,417.7993,132.0227,148.8412,268.24,176.9691,119.1229,238.5125,403.6837,185.5027,92663.1155,204944.8247,336197.1013,221.7939,116.384,106.3229,51.3107,278.8536,657.2343,133.657,136.1822
2026-01-14,381.9011,596.1629,416.3727,130.829,148.4733,241.8116,176.7428,118.5336,236.8648,402.5955,187.4574,93731.4168,203681.0488,337496.5038,221.2888,117.4753,107.153,50.8516,281.8345,654.9925,133.6898,135.9937
2026-01-15,381.6913,605.1541,417.4465,131.9972,152.182,249.0399,177.9754,121.4519,238.236,407.6046,188.1181,96237.4111,199317.6966,346409.9515,222.1694,118.1189,108.5515,51.788,288.4624,661.0255,133.6444,134.6489
2026-01-16,375.0846,601.8944,424.4723,132.043,152.1963,240.3988,177.2848,120.5528,241.7094,407.1351,189.4538,96654.2654,199448.9197,355879.7932,222.6763,117.3873,109.5674,52.6394,290.7405,659.8157,133.6009,134.7176
2026-01-19,378.6566,604.5522,428.5481,134.3992,151.982,236.9832,178.9669,121.5817,240.4445,410.5419,191.16,96853.1881,205569.3835,364509.2746,223.8801,117.9361,109.9366,52.3975,288.5556,663.0326,133.4672,135.424
2026-01-20,372.1949,604.6145,438.8419,138.3701,147.9958,231.0691,177.099,125.3133,241.3372,409.4849,191.6899,95598.3849,205792.2929,360676.3435,225.659,117.9764,111.3143,51.9964,290.6465,662.7158,133.7337,134.1455
2026-01-21,372.9669,590.7884,445.7853,139.5112,147.229,224.757,176.5121,123.3095,237.3048,401.6937,194.0625,94937.1469,202339.374,353947.7549,230.594,116.9577,111.8541,51.9938,288.5062,657.0769,134.0963,132.7535
2026-01-22,374.129,591.5586,451.0144,142.0837,144.8604,224.8143,178.6772,125.6164,237.7438,405.5566,196.1572,98158.3853,206787.3787,352243.9711,228.7411,117.3423,113.9456,52.7234,292.6289,663.5133,135.8556,130.782
2026-01-23,371.3709,594.687,430.988,140.7287,144.6562,230.8548,176.2245,121.7285,238.5687,401.9456,197.1417,95932.468,205861.1535,346643.4665,230.8892,115.8779,113.2289,53.1014,290.2654,656.5053,135.7561,131.5839
2026-01-26,380.2787,586.3572,433.1207,139.7096,142.0698,228.3583,175.0258,120.0867,240.6432,396.4771,198.1153,94396.4741,210801.0979,357118.3808,227.4836,117.4323,112.6732,53.1962,290.2859,656.876,136.2008,132.1606
2026-01-27,395.8501,592.6397,456.8254,143.1422,145.3823,238.1208,175.3817,121.1208,243.7151,397.8227,196.9019,93094.8636,210620.6334,364957.8876,229.3714,118.9779,112.4842,53.6946,301.1962,667.7528,135.4861,132.7019
2026-01-28,390.1186,592.2929,451.5239,143.8036,143.0305,233.087,173.6179,122.041,242.3373,391.7661,193.0061,92694.6277,213509.1837,362660.2592,230.707,117.608,112.7664,53.7186,298.3504,660.3105,136.0041,131.634
2026-01-29,395.1836,601.7488,439.544,145.3296,140.8064,241.5862,176.591,122.1986,243.2905,396.4251,192.6099,92185.2211,214289.3179,342108.6226,232.718,118.9278,111.9476,54.0024,300.1613,660.2492,135.5157,133.1776
2026-01-30,383.8639,585.4845,409.3764,142.9307,136.2108,235.4789,172.6672,119.7186,243.0779,392.7855,191.6448,89137.057,216002.8527,338577.8383,231.0816,117.2471,110.1332,53.1968,296.8174,649.4619,135.2708,134.0158
2026-02-02,379.454,591.6068,397.0552,143.4908,134.4187,219.4552,170.2225,120.3784,242.053,396.5153,194.1057,89558.6024,216591.0863,332649.7435,230.4999,116.6369,110.8202,52.507,296.0821,646.2504,135.6022,135.188
2026-02-03,375.0304,580.2021,377.3394,141.1079,134.981,225.3985,166.5255,121.7317,239.6413,383.2999,194.5638,88605.6542,212525.9081,326344.1192,232.1973,115.6311,110.0155,51.4105,292.2948,636.306,135.3216,135.7046
2026-02-04,379.9731,588.421,381.4456,140.5564,135.2941,235.0969,166.4197,124.1353,239.4777,383.1261,193.7896,88251.044,218035.1625,327386.4354,226.938,115.0098,109.7966,52.1244,290.8351,634.1627,135.1633,137.8872
2026-02-05,375.5292,588.4387,378.9762,139.6282,134.0508,237.3047,166.3975,121.9576,239.4046,386.3811,193.5916,86398.3103,213625.0181,329900.5141,226.0167,115.6125,108.6752,51.866,288.4326,630.8317,135.4077,137.6335
2026-02-06,378.8885,587.9164,389.4016,140.1877,136.0509,226.4316,167.2962,123.2579,235.9006,385.0378,194.2971,86808.6694,213494.8567,326307.4905,225.691,116.4853,109.1232,53.3879,287.5937,632.0387,135.4621,138.8336
2026-02-09,386.709,603.1291,402.6217,142.7019,136.6352,241.7367,170.0724,123.7253,237.5638,391.8246,196.7224,86126.944,213840.2614,326780.2043,223.2357,120.486,108.5926,53.5903,292.3474,643.1739,135.7467,138.7598
2026-02-10,382.714,608.9599,423.1999,145.0349,134.3289,245.0719,168.5546,125.3518,237.2153,389.3888,197.8514,85741.2604,219542.7931,328301.0263,224.5462,120.7997,108.154,53.4796,291.8046,645.4475,135.6121,137.0575
2026-02-11,385.4249,608.7907,430.3929,146.311,133.8685,241.423,171.5588,128.1446,237.9641,392.7826,197.418,87232.3317,226252.6858,326437.9971,223.8617,124.2729,109.3913,54.2298,293.7528,650.3368,135.6169,137.6581
2026-02-12,392.4054,622.7468,437.1781,146.3145,135.9404,236.7704,170.9695,125.8902,236.4773,392.2542,198.5889,87602.2168,234409.2135,335364.0476,226.2639,122.8792,110.5636,54.8606,293.3874,650.3077,135.9772,137.128
2026-02-13,391.304,619.2728,432.0134,147.9091,135.0992,243.7178,171.2907,129.874,238.2757,386.1242,199.3911,86376.7044,228677.8346,331884.5239,227.1787,122.7923,109.9634,55.6533,287.7158,648.9303,135.8921,136.7669
2026-02-16,390.2686,621.5701,430.7411,147.9841,134.0531,235.2316,170.039,125.2681,238.6837,387.0312,198.3345,84903.5322,227857.9463,318770.9962,227.5375,122.7515,109.4186,54.9612,285.8463,643.4809,136.586,139.8549
2026-02-17,386.4118,606.8248,427.7069,147.2627,131.4154,226.4405,166.9641,123.7955,236.3283,381.0099,199.6007,82745.3804,218922.3987,312961.9697,228.6746,118.5141,108.2098,54.5655,281.2656,631.5046,136.0923,141.0259
2026-02-18,383.8193,596.1576,437.9206,146.3372,130.8477,221.1864,168.5377,120.5374,242.824,382.6509,201.3814,81614.3921,222612.1148,309657.8955,229.0649,120.0792,107.0502,54.0124,279.2771,632.2838,135.9502,139.7751
2026-02-19,397.1234,600.1335,468.6638,151.3796,136.0549,230.6783,171.7662,121.1306,246.9457,382.2557,205.3982,82316.6652,225253.9778,313847.1893,227.6248,121.5002,109.1037,56.4056,290.1779,643.7322,137.2898,138.697
2026-02-20,406.7808,603.035,467.8305,152.3774,138.3909,226.0276,176.3842,124.5392,250.5239,386.7185,205.9819,81820.8146,219909.7875,315491.187,223.6923,120.1642,109.9559,58.0832,290.6896,647.3465,137.5501,138.331
2026-02-23,412.3259,604.2694,469.4835,149.9472,135.8879,227.4233,178.1234,126.5464,250.5422,382.8504,201.9576,80269.0002,228334.2133,320211.1514,224.9932,121.3759,110.354,58.0093,292.6402,643.976,137.7716,138.1275
2026-02-24,427.1231,627.1303,507.9998,152.5752,136.7716,231.4262,182.9925,132.0543,254.4064,391.0669,205.0415,81735.0514,238490.6472,332906.2689,225.6912,124.0996,112.1482,59.0964,296.7937,655.7785,137.8363,139.8318
2026-02-25,423.1559,625.1543,508.3405,149.9859,136.0381,243.8498,181.7932,130.9471,256.1985,385.707,203.1502,79393.3839,246585.0968,329010.3871,224.1722,122.6799,111.2994,58.7608,293.4355,653.0727,137.0062,141.5243
2026-02-26,417.7399,619.5528,501.6222,147.5367,133.3037,237.5361,182.2315,128.3559,253.7561,387.7917,200.7948,77470.559,252947.5352,316295.013,223.8364,122.5287,111.3089,58.9549,288.123,649.0823,136.5421,139.5436
2026-02-27,408.6412,604.0084,488.2242,145.1566,131.3617,232.8545,180.7021,125.2263,248.739,382.5762,197.7497,75413.693,253722.2445,300481.7687,221.997,121.7081,112.2748,57.6112,283.4624,641.0266,137.1744,138.7144
2026-03-02,400.3203,597.8433,474.2038,145.4223,131.2458,235.4059,180.3338,130.0375,251.892,379.6757,194.5408,73892.3785,252012.7634,307492.5845,221.671,120.0416,111.6728,56.9079,280.2868,634.7724,136.5058,139.7545
2026-03-03,395.9131,598.5401,475.1019,143.0515,131.0179,240.2576,180.156,131.8421,247.9014,377.1999,194.1765,71673.0837,255463.9453,305976.0301,221.4309,121.0782,110.9176,56.0501,275.0035,633.4154,136.4241,140.4419
2026-03-04,410.2198,598.0761,513.7891,146.8103,134.7599,237.2381,182.2181,131.9832,247.9094,378.2694,194.0781,74083.1946,262985.7386,315537.1535,220.8992,120.9254,111.0371,57.1122,285.0889,647.4439,137.0983,141.0162
2026-03-05,416.71,605.3825,519.0751,146.2393,133.5186,237.39,180.2179,131.8046,247.1079,377.007,191.1792,75891.5202,262837.1999,312287.9799,218.77,121.8466,112.6637,58.2541,286.5011,646.3379,137.3741,141.9235
2026-03-06,409.1596,606.2311,509.6489,147.38,130.3485,235.7641,178.3075,130.5656,244.2972,377.7309,187.9937,78050.9241,248920.7823,310115.7684,218.6749,120.1816,109.7507,57.8791,284.9874,639.556,137.6763,140.6806
2026-03-09,410.5998,617.2402,495.3923,146.9317,127.5287,237.9118,178.8713,131.8901,243.7281,380.0665,186.3622,75983.5356,250333.5171,312374.9935,215.9102,121.0878,109.0938,57.0375,283.2314,635.7396,136.8974,141.0503
2026-03-10,403.9574,610.3074,481.2726,147.7611,129.634,235.602,178.4725,130.4423,246.9015,378.2471,183.7696,75588.7823,252384.1068,308979.8034,214.0585,124.0275,109.5618,57.0513,284.3319,634.5401,136.6539,142.1213
2026-03-11,394.994,599.6957,494.2002,147.5747,125.5517,239.0593,174.4016,125.2159,246.2541,377.0656,180.8739,73641.2383,243919.615,303036.7734,214.9817,124.2541,107.3943,56.3798,278.4963,623.3247,137.4791,143.7885
2026-03-12,391.3852,601.0265,491.4923,146.1388,125.9533,249.6193,174.4576,123.8519,241.9563,377.207,181.6525,73462.9699,247377.2756,306085.3297,215.164,122.9831,109.0954,56.6192,286.4797,624.4816,136.7203,143.6195
2026-03-13,387.4981,597.6527,501.4742,146.8472,127.3135,249.7763,177.0611,125.6155,241.7075,375.7402,180.9834,74923.7191,250594.567,301453.2604,216.4225,124.5293,110.4379,55.4983,289.9524,629.4986,136.5646,143.4866
2026-03-16,389.5466,594.8079,500.5034,145.0682,128.6993,243.0635,176.9392,126.0866,242.6692,376.6778,180.6028,74960.8583,246048.3551,297199.9208,219.0223,124.4318,112.1525,55.4564,292.5381,631.9798,136.659,143.1885
2026-03-17,392.9722,592.9404,510.4501,144.7931,129.0971,245.0394,177.262,125.574,243.2247,379.0184,181.1825,73774.6136,252382.9905,301864.3278,220.3538,126.1597,113.0417,55.4342,297.746,636.3755,135.9336,143.8917
2026-03-18,385.7346,588.2277,493.5995,143.4843,124.1753,243.825,175.2205,121.8478,237.1555,378.4126,176.4985,72911.148,244374.3038,295487.8407,222.3401,127.2386,111.2329,54.776,292.8096,627.9605,135.2207,143.1001
2026-03-19,376.3469,580.4498,479.5067,140.783,125.3477,244.7576,173.4212,122.5026,233.5113,365.7694,176.4261,74021.5822,246252.1483,289186.0029,223.4131,124.0768,111.7017,55.2672,286.4044,616.9483,134.626,142.3574
2026-03-20,377.9194,597.4105,511.6151,143.5349,125.4722,241.8718,173.7724,124.9313,237.5955,374.161,179.4269,75286.85,256134.0541,284542.2519,224.0664,122.5216,112.7445,55.2618,290.3527,625.8124,134.8738,142.3603
2026-03-23,382.4517,602.4019,515.4958,144.7189,128.358,241.9178,175.2109,124.3316,239.1294,380.9126,177.2606,78216.4944,262204.4153,289780.3193,224.1302,123.0135,112.9682,54.7154,291.4179,633.5051,135.2913,141.9617
2026-03-24,373.4747,584.1256,507.5313,141.3875,124.0194,222.3391,172.5258,121.7608,235.8157,378.0506,175.4922,77273.4511,253715.2336,287301.6903,225.8155,121.3191,111.6938,54.3993,285.2413,623.4519,133.9242,143.8764
2026-03-25,375.7522,588.5162,510.3937,141.6123,125.5935,216.9832,172.2702,125.4907,233.316,374.2897,176.1914,78219.2772,255580.1329,298372.1983,227.8052,120.1346,111.3656,54.765,287.7029,625.1427,133.228,143.1933
2026-03-26,370.944,591.3422,521.2505,140.3835,123.7584,224.8159,173.3327,124.9503,235.4386,369.4123,175.7178,80659.0746,258119.9741,298177.3845,225.7859,120.3504,111.5544,53.9292,288.5684,625.6253,132.3217,141.3704
2026-03-27,374.5931,599.4107,519.9836,139.5672,127.7484,242.2522,175.9437,128.1404,241.4725,374.7981,176.8349,79831.5693,255635.4733,298519.4216,226.6886,120.7025,110.5702,53.5168,291.7365,629.6002,131.3195,141.016
2026-03-30,378.0718,609.067,528.9353,137.5127,128.9963,249.2217,175.1404,128.0531,240.1065,374.7029,176.521,82237.765,255918.2229,303724.026,228.5016,121.1142,111.0546,52.9527,298.3776,631.3226,130.9707,140.6671
2026-03-31,381.7305,602.4085,512.6413,136.6773,125.336,246.7219,178.6139,127.246,241.5711,376.6018,175.6833,83933.9798,251823.298,302497.0102,228.5764,120.7467,110.2899,53.7871,297.0995,628.2498,130.7593,141.7676
2026-04-01,387.6467,609.1509,493.7432,137.7261,128.799,246.302,179.8155,126.5324,242.0406,373.472,176.6919,83870.8227,248339.131,311893.6676,225.0628,119.4469,110.5084,53.8753,297.7565,629.8786,130.7538,142.7916
2026-04-02,389.5491,604.1626,481.0289,136.1511,125.6146,262.7625,183.1376,127.8927,239.9827,376.3876,176.8425,85422.7733,257010.602,312602.1984,225.102,121.5792,110.4399,53.9746,295.2351,631.2532,130.4769,144.4902
2026-04-03,386.5742,605.2095,470.7725,135.4349,124.9736,273.2381,184.5789,128.8344,236.8703,378.2063,177.6118,85311.7477,257649.4793,311924.5065,221.4418,122.2011,111.0041,53.2003,291.8585,631.239,130.6938,142.1776
2026-04-06,370.7671,597.8095,442.1278,129.4467,124.1489,267.285,177.8932,125.2538,235.0783,367.83,175.0816,84665.2869,250933.7066,310895.8067,222.0169,119.8412,109.1053,52.1659,284.362,619.1485,130.8612,142.5067
2026-04-07,358.5273,578.2849,413.527,123.7319,118.9684,250.6807,170.3722,125.674,230.7849,357.4563,171.9911,82595.3094,238540.5334,308760.5218,220.0134,118.9404,108.5977,51.3291,275.3027,599.9029,130.6162,140.4409
2026-04-08,361.5145,574.9961,418.8779,122.807,120.0612,242.5611,169.5495,124.1299,228.2975,360.8798,170.7142,81076.3868,243280.2454,309445.667,221.4453,117.2493,109.3986,51.8584,273.2752,595.1443,131.0829,141.2328
2026-04-09,362.047,556.9879,394.9032,118.9469,117.7529,236.6729,167.6849,121.5166,226.6682,353.4365,169.5842,82135.2578,233606.5829,312242.1187,219.5358,113.6364,108.3102,51.4896,268.6213,585.1074,131.8687,140.3496
2026-04-10,352.7728,555.0571,402.1305,119.8667,117.1522,251.9702,169.2866,124.0407,227.986,357.9427,170.9565,84628.6549,243151.3621,306144.491,221.8527,114.084,108.0673,51.5673,272.711,586.9844,131.5048,138.7104
2026-04-13,352.8463,560.6211,410.3986,120.2528,120.4122,254.3525,167.3373,123.3237,234.2984,360.366,170.8707,85592.5466,252620.9046,308813.2475,224.5678,113.657,107.5208,52.2199,276.7234,591.7979,131.0677,138.7492
2026-04-14,352.7598,555.504,406.4052,121.0926,120.9254,253.8568,166.8467,123.239,234.4858,358.2934,170.2382,87295.954,243512.1479,312530.2157,222.7386,112.4829,107.5177,52.0235,276.057,593.7635,130.789,140.0025
2026-04-15,347.3107,548.663,395.0724,119.8694,119.5788,255.2958,167.1237,123.4185,232.5093,355.5044,168.5337,88294.3444,239836.5271,321165.5731,223.688,113.4227,108.597,51.2994,276.9387,591.7132,130.3665,140.3681
2026-04-16,348.6378,563.6316,400.5246,118.0597,121.3767,254.5499,169.5141,125.2999,230.5713,352.5521,169.6127,88284.1421,249604.6651,314353.9694,226.1155,113.2024,107.6774,51.1396,275.4054,592.4551,131.2424,140.8621
2026-04-17,353.7866,572.7203,415.7848,119.5129,122.736,268.2238,172.6201,123.3609,233.306,361.9973,170.0846,91881.8486,254363.0025,327892.3648,224.4292,114.4653,109.467,52.0803,278.9861,600.2068,130.4304,140.7026
